Measurement date,SO2,NO2,O3,CO,PM10,PM2.5,precipitation,wind_speed,wind_direction,humidity,local pressure,ground_temperature
1517270400000000000,0.005,0.014,0.029,0.4,VERY BAD,16.0,0.0,1.1,340.0,34.0,1014.2,-8.8
1517274000000000000,0.004,0.019,0.026,0.5,VERY BAD,15.0,0.0,0.3,0.0,37.0,1014.2,-9.4
1517277600000000000,0.004,0.023,0.02,0.5,VERY BAD,18.0,0.0,1.0,290.0,40.0,1014.5,-9.6
1517281200000000000,0.004,0.029,0.017,0.6,VERY BAD,17.0,0.0,1.4,290.0,42.0,1014.7,-9.9
1517284800000000000,0.004,0.041,0.006,0.7,VERY BAD,19.0,0.0,1.2,290.0,50.0,1014.8,-10.2
1517288400000000000,0.005,0.043,0.0069999999999999,0.7,VERY BAD,18.0,0.0,1.6,290.0,53.0,1015.2,-10.4
1517292000000000000,0.005,0.049,0.003,0.5,VERY BAD,25.0,0.0,0.9,320.0,53.0,1015.0,-10.6
1517295600000000000,0.006,0.053,0.003,0.6,VERY BAD,24.0,0.0,0.9,320.0,57.0,1015.1,-10.8
1517299200000000000,0.0069999999999999,0.059,0.004,0.9,VERY BAD,31.0,0.0,0.7,320.0,61.0,1015.7,-10.8
1517302800000000000,0.008,0.058,0.005,0.8,VERY BAD,31.0,0.0,0.8,20.0,49.0,1016.0,-9.1
1517306400000000000,0.009,0.061,0.006,0.8,BAD,38.0,0.0,0.9,20.0,42.0,1016.1,-5.1
1517310000000000000,0.009,0.046,0.01,0.4,VERY BAD,29.0,0.0,1.3,200.0,29.0,1016.0,-1.7
1517313600000000000,0.0069999999999999,0.04,0.015,0.6,VERY BAD,20.0,0.0,2.7,200.0,32.0,1015.1,-0.1
1517317200000000000,0.0069999999999999,0.04,0.015,0.6,VERY BAD,22.0,0.0,2.0,270.0,35.0,1014.2,0.9
1517320800000000000,0.005,0.03,0.021,0.5,VERY BAD,23.0,0.0,2.1,250.0,46.0,1014.0,0.9
1517324400000000000,0.005,0.034,0.019,0.5,VERY BAD,17.0,0.0,2.5,250.0,55.0,1013.9,0.8
1517328000000000000,0.004,0.045,0.011,0.6,VERY BAD,16.0,0.0,1.7,200.0,76.0,1013.8,0.0
1517331600000000000,0.004,0.055,0.004,0.7,VERY BAD,18.0,0.0,0.3,0.0,85.0,1013.7,0.0
1517335200000000000,0.005,0.057,0.003,0.8,VERY BAD,21.0,1.4,0.4,0.0,91.0,1013.7,-0.1
1517338800000000000,0.004,0.055,0.002,0.8,VERY BAD,21.0,0.0,1.1,230.0,91.0,1013.6,0.0
1517342400000000000,0.004,0.05,0.003,0.9,VERY BAD,25.0,0.0,1.7,200.0,91.0,1013.7,-0.1
1517346000000000000,0.004,0.048,0.003,0.8,VERY BAD,28.0,1.5,1.3,230.0,91.0,1014.2,-0.2
1517349600000000000,0.004,0.047,0.003,0.7,VERY BAD,30.0,0.0,1.2,200.0,85.0,1014.6,-0.4
1517353200000000000,0.004,0.048,0.003,0.7,VERY BAD,26.0,0.0,1.0,230.0,83.0,1015.0,-0.6
1517356800000000000,0.004,0.049,0.003,0.7,VERY BAD,25.0,0.0,0.8,230.0,83.0,1014.9,-0.9
1517360400000000000,0.003,0.047,0.004,0.7,VERY BAD,23.0,0.0,1.1,200.0,81.0,1014.7,-1.1
1517364000000000000,0.004,0.043,0.005,0.7,VERY BAD,26.0,0.0,1.4,200.0,80.0,1014.7,-1.3
1517367600000000000,0.003,0.044,0.004,0.7,VERY BAD,24.0,0.0,1.0,250.0,83.0,1014.8,-2.0
1517371200000000000,0.004,0.051,0.003,0.9,VERY BAD,26.0,0.0,1.5,230.0,82.0,1014.3,-2.2
1517374800000000000,0.004,0.052,0.004,0.9,VERY BAD,26.0,0.0,0.6,200.0,83.0,1015.0,-2.6
1517378400000000000,0.004,0.042,0.008,0.7,VERY BAD,20.0,0.0,0.7,290.0,80.0,1016.2,-2.7
1517382000000000000,0.004,0.051,0.003,0.8,VERY BAD,22.0,0.0,1.6,290.0,83.0,1016.4,-2.8
1517385600000000000,0.005,0.058,0.004,1.0,VERY BAD,25.0,0.0,1.7,320.0,83.0,1016.8,-2.8
1517389200000000000,0.0069999999999999,0.058,0.005,1.1,VERY BAD,30.0,0.0,1.2,290.0,77.0,1017.4,-2.2
1517392800000000000,0.006,0.055,0.006,1.0,VERY BAD,30.0,0.0,1.7,290.0,63.0,1017.7,-1.3
1517396400000000000,0.006,0.053,0.0069999999999999,0.9,VERY BAD,33.0,0.0,2.5,340.0,46.0,1017.7,-0.7
1517400000000000000,0.006,0.048,0.008,0.8,BAD,38.0,0.0,2.7,320.0,35.0,1017.1,-0.3
1517403600000000000,0.005,0.027,0.02,0.6,VERY BAD,26.0,0.0,2.6,290.0,39.0,1016.5,0.0
1517407200000000000,0.005,0.026,0.023,0.5,VERY BAD,11.0,0.0,2.7,290.0,33.0,1015.9,0.2
1517410800000000000,0.005,0.031,0.02,0.6,VERY BAD,13.0,0.0,2.3,320.0,30.0,1015.9,0.2
1517414400000000000,0.005,0.035,0.018,0.6,VERY BAD,15.0,0.0,1.6,290.0,29.0,1015.5,0.1
1517418000000000000,0.004,0.046,0.0069999999999999,0.6,VERY BAD,16.0,0.0,2.8,270.0,34.0,1016.2,-0.1
1517421600000000000,0.004,0.046,0.006,0.6,VERY BAD,15.0,0.0,2.1,290.0,35.0,1016.5,-1.0
1517425200000000000,0.004,0.044,0.008,0.6,VERY BAD,14.0,0.0,2.2,320.0,36.0,1016.9,-1.8
1517428800000000000,0.004,0.041,0.009,0.6,VERY BAD,14.0,0.0,3.1,340.0,36.0,1017.1,-2.6
1517432400000000000,0.004,0.036,0.012,0.6,VERY BAD,15.0,0.0,0.9,320.0,40.0,1017.7,-3.1
1517436000000000000,0.004,0.042,0.011,0.6,VERY BAD,16.0,0.0,1.0,290.0,48.0,1017.7,-3.8
1517439600000000000,0.004,0.053,0.003,0.7,VERY BAD,15.0,0.0,1.3,290.0,53.0,1017.7,-4.3
1517443200000000000,0.004,0.051,0.003,0.8,VERY BAD,17.0,0.0,1.4,290.0,56.0,1017.5,-4.9
1517446800000000000,0.004,0.053,0.003,0.9,VERY BAD,18.0,0.0,1.7,290.0,54.0,1017.3,-5.3
1517450400000000000,0.004,0.052,0.003,0.9,VERY BAD,21.0,0.0,2.1,320.0,53.0,1017.4,-5.6
1517454000000000000,0.004,0.048,0.003,0.9,VERY BAD,22.0,0.0,1.6,290.0,57.0,1017.6,-5.9
1517457600000000000,0.004,0.046,0.003,0.9,VERY BAD,22.0,0.0,1.8,290.0,56.0,1017.1,-6.3
1517461200000000000,0.004,0.048,0.003,0.9,VERY BAD,21.0,0.0,2.3,290.0,65.0,1017.4,-6.6
1517464800000000000,0.005,0.048,0.003,0.9,VERY BAD,21.0,0.0,0.7,290.0,59.0,1017.5,-7.0
1517468400000000000,0.005,0.051,0.003,0.8,VERY BAD,21.0,0.0,0.5,320.0,64.0,1017.8,-7.4
1517472000000000000,0.0069999999999999,0.055,0.004,1.0,VERY BAD,26.0,0.0,1.0,340.0,59.0,1018.4,-7.5
1517475600000000000,0.0069999999999999,0.056,0.005,1.0,VERY BAD,30.0,0.0,0.6,20.0,50.0,1018.6,-6.0
1517479200000000000,0.0069999999999999,0.049,0.008,0.8,VERY BAD,32.0,0.0,0.5,250.0,41.0,1018.9,-2.8
1517482800000000000,0.006,0.043,0.012,0.7,VERY BAD,28.0,0.0,1.5,290.0,33.0,1019.2,-0.8
1517486400000000000,0.006,0.027,0.023,0.6,VERY BAD,23.0,0.0,1.3,290.0,31.0,1018.7,0.2
1517490000000000000,0.006,0.037,0.02,0.7,VERY BAD,18.0,0.0,3.1,270.0,28.0,1018.1,0.9
1517493600000000000,0.006,0.034,0.02,0.6,VERY BAD,26.0,0.0,3.2,290.0,23.0,1017.3,1.6
1517497200000000000,0.005,0.027,0.027,0.4,VERY BAD,23.0,0.0,3.0,320.0,25.0,1017.1,1.5
1517500800000000000,0.006,0.031,0.024,0.1,VERY BAD,14.0,0.0,2.1,290.0,26.0,1017.1,0.6
1517504400000000000,0.006,0.033,0.021,0.2,VERY BAD,23.0,0.0,2.4,320.0,26.0,1017.5,0.0
1517508000000000000,0.005,0.04,0.017,0.6,VERY BAD,23.0,0.0,1.9,320.0,28.0,1017.9,-0.3
1517511600000000000,0.005,0.037,0.016,0.5,VERY BAD,18.0,0.0,1.5,320.0,32.0,1018.4,-0.7
1517515200000000000,0.005,0.04,0.015,0.6,VERY BAD,21.0,0.0,1.0,290.0,36.0,1019.1,-1.1
1517518800000000000,0.005,0.046,0.012,0.6,VERY BAD,21.0,0.0,1.8,290.0,47.0,1019.6,-2.1
1517522400000000000,0.005,0.06,0.003,0.7,VERY BAD,26.0,0.0,1.2,270.0,52.0,1019.9,-2.9
1517526000000000000,0.005,0.063,0.003,1.0,VERY BAD,26.0,0.0,0.4,0.0,55.0,1019.6,-3.8
1517529600000000000,0.005,0.059,0.003,1.0,VERY BAD,31.0,0.0,1.1,290.0,56.0,1019.4,-4.7
1517533200000000000,0.005,0.057,0.003,1.0,VERY BAD,28.0,0.0,0.9,320.0,56.0,1018.9,-5.5
1517536800000000000,0.005,0.054,0.003,1.1,VERY BAD,33.0,0.0,0.3,0.0,59.0,1018.9,-6.2
1517540400000000000,0.004,0.051,0.003,1.0,VERY BAD,29.0,0.0,0.9,290.0,63.0,1018.6,-6.7
1517544000000000000,0.004,0.044,0.004,0.8,VERY BAD,27.0,0.0,1.1,290.0,65.0,1018.6,-7.1
1517547600000000000,0.005,0.048,0.003,1.0,VERY BAD,31.0,0.0,0.2,0.0,61.0,1018.2,-7.6
1517551200000000000,0.005,0.05,0.003,0.9,VERY BAD,32.0,0.0,1.3,290.0,62.0,1018.7,-7.8
1517554800000000000,0.0069999999999999,0.054,0.003,1.1,VERY BAD,36.0,0.0,1.5,290.0,62.0,1019.1,-7.9
1517558400000000000,0.006,0.055,0.004,1.0,VERY BAD,39.0,0.0,2.2,290.0,58.0,1019.7,-7.7
1517562000000000000,0.0069999999999999,0.052,0.006,1.0,VERY BAD,41.0,0.0,1.2,50.0,54.0,1019.8,-6.1
1517565600000000000,0.0069999999999999,0.054,0.008,1.1,VERY BAD,42.0,0.0,1.2,360.0,43.0,1019.7,-2.3
1517569200000000000,0.0069999999999999,0.051,0.01,0.9,VERY BAD,41.0,0.0,1.0,50.0,37.0,1019.1,-0.4
1517572800000000000,0.008,0.048,0.014,0.8,BAD,39.0,0.0,1.5,230.0,37.0,1018.5,0.4
1517576400000000000,0.008,0.057,0.012,1.0,BAD,42.0,0.0,2.2,320.0,29.0,1017.4,1.4
1517580000000000000,0.008,0.059,0.01,0.9,BAD,45.0,0.0,2.2,290.0,26.0,1016.7,2.9
1517583600000000000,0.006,0.047,0.015,0.7,BAD,41.0,0.0,2.4,270.0,26.0,1016.2,2.6
1517587200000000000,0.006,0.041,0.018,0.5,VERY BAD,32.0,0.0,3.0,290.0,26.0,1016.0,0.8
1517590800000000000,0.006,0.049,0.014,0.5,VERY BAD,24.0,0.0,2.3,290.0,25.0,1015.7,0.0
1517594400000000000,0.005,0.058,0.006,0.6,VERY BAD,26.0,0.0,3.0,290.0,37.0,1016.0,-0.1
1517598000000000000,0.005,0.061,0.004,0.7,VERY BAD,29.0,0.0,2.5,320.0,43.0,1016.2,-0.5
1517601600000000000,0.005,0.063,0.003,0.7,VERY BAD,34.0,0.0,2.4,290.0,51.0,1016.3,-0.7
1517605200000000000,0.005,0.059,0.004,0.8,VERY BAD,35.0,0.0,1.7,290.0,61.0,1016.1,-1.0
1517608800000000000,0.005,0.056,0.0069999999999999,0.7,VERY BAD,33.0,0.0,1.3,290.0,63.0,1016.1,-1.7
1517612400000000000,0.005,0.066,0.003,0.9,VERY BAD,29.0,0.0,2.0,290.0,69.0,1015.8,-2.2
1517616000000000000,0.005,0.065,0.003,1.0,VERY BAD,36.0,0.0,2.2,270.0,69.0,1015.9,-2.1
1517619600000000000,0.004,0.038,0.013,0.7,VERY BAD,31.0,0.0,3.2,290.0,71.0,1015.7,-2.2
1517623200000000000,0.004,0.027,0.018,0.8,VERY BAD,36.0,0.0,4.2,290.0,82.0,1015.8,-2.8
1517626800000000000,0.003,0.015,0.025,0.8,VERY BAD,36.0,0.1,4.3,290.0,80.0,1016.2,-2.8
1517630400000000000,0.003,0.016,0.025,0.7,VERY BAD,33.0,0.0,4.0,290.0,74.0,1016.3,-2.9
1517634000000000000,0.004,0.016,0.025,0.7,VERY BAD,27.0,0.0,3.9,290.0,65.0,1016.4,-3.7
1517637600000000000,0.004,0.02,0.021,0.5,VERY BAD,24.0,0.4,4.8,290.0,57.0,1017.0,-4.9
1517641200000000000,0.004,0.024,0.019,0.4,VERY BAD,20.0,0.0,4.0,290.0,58.0,1017.3,-5.9
1517644800000000000,0.004,0.025,0.017,0.4,VERY BAD,19.0,0.0,3.5,290.0,56.0,1017.7,-6.6
1517648400000000000,0.005,0.019,0.022,0.3,VERY BAD,19.0,0.0,3.3,290.0,47.0,1018.1,-6.1
1517652000000000000,0.005,0.015,0.027,0.4,VERY BAD,19.0,0.0,4.0,320.0,43.0,1018.3,-4.0
1517655600000000000,0.005,0.015,0.028,0.4,VERY BAD,17.0,0.0,4.6,320.0,41.0,1018.4,-1.9
1517659200000000000,0.005,0.017,0.028,0.4,VERY BAD,19.0,0.0,3.4,270.0,38.0,1018.1,-0.5
1517662800000000000,0.005,0.015,0.031,0.4,VERY BAD,16.0,0.0,3.7,290.0,38.0,1017.6,-0.1
1517666400000000000,0.005,0.014,0.031,0.4,VERY BAD,14.0,0.0,4.0,290.0,31.0,1016.8,0.6
1517670000000000000,0.005,0.015,0.031,0.5,VERY BAD,15.0,0.0,4.3,290.0,31.0,1016.4,0.8
1517673600000000000,0.005,0.017,0.029,0.6,VERY BAD,15.0,0.0,3.5,290.0,31.0,1016.1,0.0
1517677200000000000,0.004,0.02,0.026,0.6,VERY BAD,15.0,0.0,4.6,320.0,32.0,1016.0,-0.8
1517680800000000000,0.004,0.016,0.029,0.3,VERY BAD,14.0,0.0,4.4,320.0,36.0,1016.1,-2.3
1517684400000000000,0.003,0.015,0.029,0.4,VERY BAD,12.0,0.0,4.8,290.0,32.0,1016.8,-4.3
1517688000000000000,0.004,0.013,0.03,0.3,VERY BAD,11.0,0.0,4.1,290.0,31.0,1017.3,-5.8
1517691600000000000,0.004,0.014,0.03,0.3,VERY BAD,12.0,0.0,2.7,290.0,38.0,1017.7,-6.9
1517695200000000000,0.004,0.015,0.028,0.4,VERY BAD,17.0,0.0,3.0,320.0,45.0,1018.0,-7.7
1517698800000000000,0.004,0.017,0.026,0.4,VERY BAD,16.0,0.0,2.6,270.0,48.0,1017.8,-8.3
1517702400000000000,0.004,0.018,0.024,0.5,VERY BAD,17.0,0.0,2.4,270.0,49.0,1017.7,-8.8
1517706000000000000,0.004,0.018,0.024,0.5,VERY BAD,16.0,0.0,3.1,270.0,48.0,1017.2,-9.2
1517709600000000000,0.004,0.015,0.026,0.5,VERY BAD,15.0,0.0,2.0,270.0,49.0,1017.1,-9.5
1517713200000000000,0.005,0.01,0.03,0.5,VERY BAD,16.0,0.0,3.7,320.0,47.0,1017.2,-9.9
1517716800000000000,0.004,0.011,0.03,0.4,VERY BAD,19.0,0.0,2.3,290.0,47.0,1016.9,-10.3
1517720400000000000,0.004,0.011,0.028,0.5,VERY BAD,19.0,0.0,3.3,270.0,51.0,1016.7,-10.5
1517724000000000000,0.004,0.013,0.026,0.5,VERY BAD,21.0,0.0,2.4,290.0,54.0,1017.0,-10.8
1517727600000000000,0.004,0.016,0.025,0.5,VERY BAD,23.0,0.0,2.5,290.0,54.0,1017.2,-11.1
1517731200000000000,0.004,0.015,0.026,0.5,VERY BAD,27.0,0.0,2.4,290.0,56.0,1017.7,-11.1
1517734800000000000,0.005,0.015,0.027,0.5,VERY BAD,30.0,0.0,3.8,270.0,51.0,1018.2,-9.4
1517738400000000000,0.005,0.013,0.03,0.5,VERY BAD,31.0,0.0,3.5,290.0,43.0,1018.3,-6.0
1517742000000000000,0.006,0.014,0.032,0.6,VERY BAD,32.0,0.0,2.8,320.0,37.0,1018.3,-2.7
1517745600000000000,0.006,0.014,0.033,0.5,VERY BAD,33.0,0.0,1.8,290.0,32.0,1017.8,-0.7
1517749200000000000,0.005,0.014,0.034,0.5,VERY BAD,31.0,0.0,4.0,320.0,34.0,1017.2,-0.2
1517752800000000000,0.005,0.013,0.035,0.5,VERY BAD,27.0,0.0,4.0,320.0,33.0,1016.7,0.3
1517756400000000000,0.005,0.013,0.034,0.5,VERY BAD,25.0,0.0,4.9,290.0,30.0,1016.5,0.4
1517760000000000000,0.004,0.013,0.033,0.4,VERY BAD,22.0,0.0,3.6,290.0,29.0,1016.3,0.0
1517763600000000000,0.004,0.013,0.033,0.3,VERY BAD,17.0,0.0,3.6,290.0,27.0,1016.3,-1.7
1517767200000000000,0.003,0.015,0.03,0.4,VERY BAD,14.0,0.0,4.1,290.0,26.0,1016.5,-4.0
1517770800000000000,0.004,0.015,0.029,0.3,VERY BAD,9.0,0.0,3.3,290.0,31.0,1017.1,-5.7
1517774400000000000,0.004,0.016,0.028,0.3,VERY BAD,9.0,0.0,3.5,320.0,28.0,1017.2,-6.9
1517778000000000000,0.004,0.013,0.03,0.3,VERY BAD,9.0,0.0,3.2,290.0,35.0,1017.7,-7.7
1517781600000000000,0.004,0.016,0.028,0.4,VERY BAD,13.0,0.0,1.3,320.0,45.0,1018.0,-8.4
1517785200000000000,0.003,0.015,0.028,0.4,VERY BAD,14.0,0.0,2.0,270.0,48.0,1017.9,-9.0
1517788800000000000,0.004,0.015,0.027,0.4,VERY BAD,17.0,0.0,2.4,270.0,52.0,1017.8,-9.4
1517792400000000000,0.004,0.015,0.027,0.5,VERY BAD,16.0,0.0,1.0,270.0,54.0,1017.4,-10.0
1517796000000000000,0.003,0.016,0.026,0.5,VERY BAD,14.0,0.0,1.5,270.0,55.0,1017.0,-10.3
1517799600000000000,0.004,0.019,0.024,0.5,VERY BAD,15.0,0.0,0.6,140.0,54.0,1016.6,-10.6
1517803200000000000,0.004,0.019,0.024,0.5,VERY BAD,13.0,0.0,1.2,320.0,51.0,1016.3,-11.0
1517806800000000000,0.004,0.021,0.023,0.5,VERY BAD,15.0,0.0,2.4,290.0,45.0,1016.3,-11.1
1517810400000000000,0.004,0.023,0.022,0.4,VERY BAD,14.0,0.0,2.3,290.0,40.0,1016.1,-11.2
1517814000000000000,0.004,0.027,0.018,0.4,VERY BAD,12.0,0.0,1.6,270.0,44.0,1016.1,-11.4
1517817600000000000,0.004,0.023,0.02,0.4,VERY BAD,14.0,0.0,2.8,290.0,40.0,1016.3,-11.2
1517821200000000000,0.005,0.02,0.024,0.4,VERY BAD,12.0,0.0,2.4,320.0,38.0,1016.5,-9.3
1517824800000000000,0.005,0.016,0.026,0.4,VERY BAD,13.0,0.0,3.7,320.0,32.0,1016.3,-5.5
1517828400000000000,0.004,0.014,0.03,0.4,VERY BAD,10.0,0.0,4.7,290.0,27.0,1016.5,-2.5
1517832000000000000,0.004,0.012,0.032,0.4,VERY BAD,11.0,0.0,4.1,290.0,28.0,1015.8,-0.8
1517835600000000000,0.004,0.011,0.033,0.4,VERY BAD,12.0,0.0,4.2,320.0,25.0,1014.8,0.1
1517839200000000000,0.005,0.012,0.033,0.3,VERY BAD,8.0,0.0,4.6,320.0,24.0,1014.2,0.7
1517842800000000000,0.005,0.013,0.031,0.1,VERY BAD,10.0,0.0,4.4,290.0,25.0,1013.6,0.8
1517846400000000000,0.004,0.014,0.031,0.3,VERY BAD,19.0,0.0,3.4,270.0,25.0,1013.5,-0.1
1517850000000000000,0.004,0.015,0.03,0.4,VERY BAD,16.0,0.0,4.5,320.0,28.0,1013.4,-1.5
1517853600000000000,0.005,0.019,0.027,0.4,VERY BAD,13.0,0.0,3.5,290.0,29.0,1013.6,-4.2
1517857200000000000,0.004,0.019,0.026,0.4,VERY BAD,12.0,0.0,4.1,290.0,29.0,1014.0,-5.9
1517860800000000000,0.004,0.017,0.028,0.4,VERY BAD,16.0,0.0,3.8,320.0,35.0,1014.2,-7.1
1517864400000000000,0.004,0.016,0.03,0.5,VERY BAD,18.0,0.0,3.9,290.0,41.0,1014.4,-8.0
1517868000000000000,0.004,0.018,0.028,0.5,VERY BAD,19.0,0.0,3.7,290.0,43.0,1014.8,-8.6
1517871600000000000,0.004,0.019,0.026,0.5,VERY BAD,21.0,0.0,2.8,270.0,47.0,1014.6,-9.1
1517875200000000000,0.004,0.02,0.025,0.5,VERY BAD,22.0,0.0,3.5,270.0,47.0,1014.5,-9.5
1517878800000000000,0.004,0.014,0.028,0.5,VERY BAD,20.0,0.0,3.3,290.0,36.0,1014.3,-9.9
1517882400000000000,0.004,0.011,0.031,0.4,VERY BAD,20.0,0.0,2.9,290.0,36.0,1014.3,-10.3
1517886000000000000,0.005,0.011,0.03,0.5,VERY BAD,20.0,0.0,3.2,290.0,35.0,1014.3,-10.7
1517889600000000000,0.004,0.013,0.029,0.5,VERY BAD,24.0,0.0,2.7,290.0,36.0,1014.2,-11.0
1517893200000000000,0.004,0.015,0.028,0.5,VERY BAD,21.0,0.0,2.9,290.0,37.0,1013.8,-11.3
1517896800000000000,0.004,0.019,0.025,0.5,VERY BAD,19.0,0.0,3.4,270.0,40.0,1013.9,-11.5
1517900400000000000,0.004,0.025,0.021,0.5,VERY BAD,20.0,0.0,3.7,290.0,41.0,1014.0,-11.7
1517904000000000000,0.004,0.024,0.02,0.5,VERY BAD,18.0,0.0,3.1,290.0,41.0,1014.4,-11.7
1517907600000000000,0.004,0.02,0.024,0.5,VERY BAD,16.0,0.0,3.7,290.0,39.0,1014.8,-9.8
1517911200000000000,0.004,0.018,0.026,0.5,VERY BAD,18.0,0.0,4.2,320.0,35.0,1015.1,-6.2
1517914800000000000,0.005,0.016,0.028,0.5,VERY BAD,17.0,0.0,3.3,320.0,32.0,1015.1,-2.7
1517918400000000000,0.005,0.014,0.029,0.4,VERY BAD,16.0,0.0,2.7,290.0,31.0,1014.9,-0.7
1517922000000000000,0.004,0.015,0.031,0.4,VERY BAD,15.0,0.0,4.3,270.0,28.0,1014.3,0.3
1517925600000000000,0.004,0.015,0.031,0.4,VERY BAD,14.0,0.0,4.4,290.0,26.0,1013.6,1.2
1517929200000000000,0.004,0.015,0.03,0.4,VERY BAD,14.0,0.0,3.1,290.0,25.0,1013.1,1.1
1517932800000000000,0.004,0.019,0.028,0.4,VERY BAD,14.0,0.0,3.5,290.0,24.0,1012.7,-0.1
1517936400000000000,0.004,0.025,0.023,0.4,VERY BAD,18.0,0.0,2.5,290.0,29.0,1012.9,-1.7
1517940000000000000,0.004,0.024,0.023,0.1,VERY BAD,18.0,0.0,3.3,270.0,36.0,1013.0,-3.4
1517943600000000000,0.004,0.022,0.022,0.1,VERY BAD,17.0,0.0,4.0,290.0,37.0,1013.7,-5.3
1517947200000000000,0.004,0.017,0.028,0.1,VERY BAD,16.0,0.0,2.6,340.0,34.0,1014.4,-6.8
1517950800000000000,0.004,0.021,0.025,0.1,VERY BAD,16.0,0.0,3.1,290.0,39.0,1015.0,-8.1
1517954400000000000,0.005,0.022,0.023,0.1,VERY BAD,19.0,0.0,1.8,340.0,43.0,1015.4,-8.9
1517958000000000000,0.004,0.018,0.026,0.1,VERY BAD,23.0,0.0,1.1,20.0,46.0,1015.8,-9.6
1517961600000000000,0.005,0.019,0.027,0.5,VERY BAD,25.0,0.0,0.4,0.0,47.0,1016.0,-10.1
1517965200000000000,0.004,0.019,0.025,0.6,VERY BAD,23.0,0.0,1.9,320.0,47.0,1016.1,-10.5
1517968800000000000,0.004,0.029,0.018,0.6,VERY BAD,24.0,0.0,1.0,320.0,50.0,1016.0,-11.0
1517972400000000000,0.003,0.036,0.01,0.7,VERY BAD,24.0,0.0,1.5,290.0,49.0,1016.2,-11.3
1517976000000000000,0.004,0.043,0.005,0.8,VERY BAD,26.0,0.0,0.7,320.0,54.0,1016.0,-11.7
1517979600000000000,0.003,0.043,0.004,0.8,VERY BAD,30.0,0.0,0.7,20.0,53.0,1015.6,-11.9
1517983200000000000,0.004,0.046,0.003,0.9,VERY BAD,31.0,0.0,0.5,360.0,50.0,1015.7,-12.3
1517986800000000000,0.005,0.049,0.003,0.9,VERY BAD,28.0,0.0,0.9,360.0,56.0,1015.8,-12.4
1517990400000000000,0.006,0.051,0.004,1.0,VERY BAD,31.0,0.0,0.6,360.0,60.0,1016.1,-12.2
1517994000000000000,0.006,0.049,0.006,0.9,VERY BAD,36.0,0.0,1.3,20.0,50.0,1016.4,-9.7
1517997600000000000,0.0069999999999999,0.049,0.008,0.9,VERY BAD,37.0,0.0,0.7,340.0,39.0,1016.6,-5.4
1518001200000000000,0.0069999999999999,0.052,0.009,1.0,VERY BAD,35.0,0.0,3.3,270.0,28.0,1016.7,-2.3
1518004800000000000,0.005,0.038,0.015,0.6,VERY BAD,28.0,0.0,2.6,340.0,24.0,1016.3,-0.2
1518008400000000000,0.005,0.03,0.02,0.5,VERY BAD,19.0,0.0,2.6,290.0,23.0,1015.7,1.5
1518012000000000000,0.005,0.029,0.022,0.5,VERY BAD,18.0,0.0,1.5,290.0,20.0,1015.0,2.0
1518015600000000000,0.004,0.031,0.023,0.5,VERY BAD,21.0,0.0,2.3,250.0,20.0,1014.3,2.1
1518019200000000000,0.005,0.033,0.021,0.5,VERY BAD,23.0,0.0,2.0,250.0,18.0,1014.3,0.6
1518022800000000000,0.005,0.049,0.012,0.5,VERY BAD,25.0,0.0,2.2,270.0,20.0,1014.1,-0.4
1518026400000000000,0.005,0.056,0.004,0.6,VERY BAD,25.0,0.0,2.5,270.0,27.0,1014.2,-1.5
1518030000000000000,0.005,0.054,0.003,0.6,VERY BAD,21.0,0.0,2.6,290.0,33.0,1015.0,-3.6
1518033600000000000,0.004,0.049,0.006,0.6,VERY BAD,20.0,0.0,2.1,290.0,44.0,1015.2,-4.8
1518037200000000000,0.004,0.053,0.005,0.6,VERY BAD,21.0,0.0,2.2,290.0,48.0,1015.3,-5.7
1518040800000000000,0.005,0.043,0.01,0.7,VERY BAD,22.0,0.0,1.7,290.0,50.0,1015.2,-6.6
1518044400000000000,0.005,0.054,0.006,0.8,VERY BAD,22.0,0.0,1.0,290.0,50.0,1015.0,-7.4
1518048000000000000,0.005,0.059,0.003,0.9,VERY BAD,27.0,0.0,1.1,270.0,50.0,1014.7,-7.9
1518051600000000000,0.005,0.054,0.003,0.8,VERY BAD,26.0,0.0,1.2,290.0,60.0,1014.3,-8.3
1518055200000000000,0.004,0.05,0.003,0.8,VERY BAD,25.0,0.0,0.4,0.0,65.0,1014.0,-8.7
1518058800000000000,0.004,0.049,0.003,0.8,VERY BAD,26.0,0.0,0.9,20.0,64.0,1013.8,-8.9
1518062400000000000,0.004,0.05,0.003,0.9,VERY BAD,28.0,0.0,0.6,360.0,54.0,1013.7,-9.4
1518066000000000000,0.004,0.05,0.003,0.9,VERY BAD,27.0,0.0,0.4,0.0,56.0,1013.9,-9.7
1518069600000000000,0.005,0.052,0.003,0.9,VERY BAD,29.0,0.0,0.7,20.0,61.0,1014.3,-9.9
1518073200000000000,0.006,0.059,0.003,1.1,VERY BAD,29.0,0.0,1.0,20.0,67.0,1014.5,-10.0
1518076800000000000,0.006,0.054,0.004,1.1,VERY BAD,31.0,0.0,0.8,20.0,65.0,1015.0,-9.8
1518080400000000000,0.006,0.051,0.006,1.0,VERY BAD,30.0,0.0,1.0,20.0,55.0,1015.1,-7.5
1518084000000000000,0.006,0.048,0.008,0.9,VERY BAD,32.0,0.0,1.3,20.0,46.0,1015.3,-3.5
